Id,CreationDate,PostId,RelatedPostId,LinkTypeId
575197,2015-03-17T17:43:39.067,29509,7264,1
575433,2015-03-22T09:16:21.370,29587,21889,1
575434,2015-03-22T09:16:21.370,29587,18004,1
575435,2015-03-22T09:16:21.370,29587,14180,1
575508,2015-03-23T16:05:12.137,29598,29507,1
575683,2015-03-26T01:58:56.550,29637,29632,1
575780,2015-03-26T17:45:54.043,29663,8262,1
575781,2015-03-26T17:45:54.043,29663,884,1
575794,2015-03-26T21:04:34.343,29633,8678,1
575834,2015-03-27T09:20:21.163,29675,25881,1
575995,2015-03-28T18:04:31.220,29719,24680,1
576039,2015-03-29T03:03:13.140,29714,2787,1
576066,2015-03-29T13:37:22.530,29739,17513,1
576067,2015-03-29T14:06:09.180,29721,6727,1
576097,2015-03-29T20:14:28.060,29746,14932,1
576163,2015-03-30T13:12:25.287,29714,2787,3
576164,2015-03-30T13:13:02.240,29729,7979,1
576165,2015-03-30T13:13:02.240,29729,1121,1
576166,2015-03-30T13:13:02.240,29729,23282,1
576167,2015-03-30T13:13:02.240,29729,15696,1
576168,2015-03-30T13:13:02.240,29729,6238,1
576169,2015-03-30T13:13:02.240,29729,5745,1
576170,2015-03-30T13:14:44.837,29746,14932,3
576171,2015-03-30T13:15:52.543,29739,17513,3
576218,2015-03-31T02:12:15.720,29771,20295,1
576273,2015-03-31T17:10:12.323,29749,29552,1
576377,2015-04-02T12:04:17.413,29793,7428,1
576378,2015-04-02T12:06:28.510,29793,7133,1
576380,2015-04-02T12:52:03.440,29812,29629,1
576382,2015-04-02T14:07:14.167,29793,7133,3
576620,2015-04-07T14:40:54.040,29812,29629,3
576642,2015-04-07T19:28:18.813,29867,12707,3
576717,2015-04-09T06:46:33.850,29897,6419,1
579013,2015-04-11T19:31:56.713,29950,471,1
579014,2015-04-11T19:38:10.677,29950,16482,1
579046,2015-04-11T20:54:01.563,29950,471,3
579307,2015-04-13T03:54:50.413,29962,28940,1
579444,2015-04-13T18:47:00.363,29971,7264,1
580301,2015-04-17T16:06:38.233,30045,4434,1
580802,2015-04-19T19:27:12.400,30099,1743,1
580851,2015-04-19T22:58:52.863,30101,14946,1
580865,2015-04-20T00:06:45.573,30045,4434,3
580866,2015-04-20T00:09:36.507,29962,28940,3
580963,2015-04-20T13:58:07.643,30111,20295,1
581453,2015-04-22T19:00:23.300,25235,15478,1
581454,2015-04-22T19:00:23.300,25235,24599,1
581515,2015-04-23T01:33:43.370,30157,29274,1
581571,2015-04-23T07:08:50.060,30158,15411,1
581613,2015-04-23T11:22:16.137,30161,4204,1
582124,2015-04-25T14:05:10.730,30201,25737,1
583035,2015-04-29T02:53:07.863,30234,15127,1
583543,2015-05-01T06:14:31.540,30299,13060,1
583673,2015-05-01T20:14:34.820,30315,1,1
583849,2015-05-02T17:13:49.640,30299,13060,3
583850,2015-05-02T17:14:24.557,30234,15127,3
585620,2015-05-06T17:49:55.240,30407,10294,1
585670,2015-05-07T03:59:33.733,30413,30327,1
585849,2015-05-08T09:15:09.617,30450,827,1
585850,2015-05-08T09:15:09.617,30450,15377,1
586095,2015-05-11T07:31:35.777,30478,30468,1
586176,2015-05-12T09:01:11.687,30502,18688,1
586177,2015-05-12T09:14:42.813,30503,16609,1
586208,2015-05-12T13:15:34.547,30502,18688,3
586266,2015-05-12T23:57:11.783,30507,10767,1
586341,2015-05-13T13:27:52.047,30541,24000,1
586352,2015-05-13T13:32:55.477,30507,10767,3
586353,2015-05-13T13:33:26.377,30503,16609,3
586392,2015-05-14T02:03:09.353,30543,28522,1
586393,2015-05-14T02:07:06.377,30543,20629,1
586418,2015-05-14T14:44:15.273,30557,30515,1
586429,2015-05-14T16:07:57.420,30507,9092,1
586430,2015-05-14T16:33:53.483,6240,29231,1
586431,2015-05-14T16:50:30.080,21737,9158,1
586479,2015-05-15T12:18:13.447,30541,24000,3
586511,2015-05-15T18:50:25.110,30583,154,1
586684,2015-05-17T20:31:54.643,30600,30605,1
586951,2015-05-20T12:58:37.563,30662,30450,1
587124,2015-05-22T05:07:32.200,30741,30450,1
587289,2015-05-23T22:37:42.900,30773,9337,1
587316,2015-05-24T04:59:21.877,30779,30556,1
587361,2015-05-24T18:43:06.573,30785,6839,1
587365,2015-05-24T21:48:26.707,30785,6839,3
587595,2015-05-26T23:07:54.337,18951,30583,1
587596,2015-05-26T23:09:48.603,3366,30583,1
587756,2015-05-27T20:06:50.803,30865,30863,1
587767,2015-05-27T21:44:50.010,30862,24599,1
587768,2015-05-27T21:44:50.010,30862,15478,1
587923,2015-05-29T12:35:47.453,30848,30853,1
587991,2015-05-29T21:33:19.090,30923,429,1
587992,2015-05-29T21:46:41.843,30923,30924,1
588190,2015-05-31T13:40:17.723,30968,17597,1
588236,2015-05-31T21:37:56.377,30973,30586,1
588283,2015-06-01T05:04:15.030,30992,4607,1
588457,2015-06-02T19:38:35.580,31030,7264,1
588462,2015-06-03T04:07:49.330,31025,2184,1
588615,2015-06-04T02:31:58.740,31076,12518,1
588616,2015-06-04T02:31:58.740,31076,25279,1
588658,2015-06-04T11:10:01.580,31087,9043,1
588673,2015-06-04T13:41:03.000,31075,25252,1
588675,2015-06-04T14:59:37.570,31087,9043,3
588769,2015-06-05T20:05:26.530,31120,6977,1
588816,2015-06-06T14:07:28.343,18424,235,1
588869,2015-06-07T12:22:34.697,31145,12518,1
589046,2015-06-09T00:05:11.407,31168,13294,1
591166,2015-06-10T12:22:47.633,31168,13294,3
591303,2015-06-10T19:49:58.980,31223,2002,1
591476,2015-06-11T14:32:12.720,31235,4423,1
591518,2015-06-11T19:11:00.993,31235,4423,3
592004,2015-06-13T12:52:01.563,31267,30473,1
592565,2015-06-15T09:07:57.683,31292,4183,1
592847,2015-06-16T11:20:37.333,31295,26040,1
593053,2015-06-17T06:48:13.453,31238,31305,1
593273,2015-06-18T00:41:26.320,31345,29579,1
593275,2015-06-18T01:08:47.910,31353,1322,1
593340,2015-06-18T05:32:13.653,31358,429,1
594222,2015-06-21T08:12:54.060,31420,27134,1
594404,2015-06-21T20:50:55.443,31433,25451,1
594736,2015-06-22T20:36:12.197,31448,20276,1
594737,2015-06-22T20:38:34.060,31448,20276,3
594747,2015-06-22T21:02:34.070,31449,367,1
594755,2015-06-22T21:29:58.800,31449,367,3
594835,2015-06-23T03:02:04.727,31423,30656,1
595231,2015-06-24T19:08:39.230,31445,7979,1
595232,2015-06-24T19:08:39.230,31445,1121,1
595233,2015-06-24T19:08:39.230,31445,23282,1
595234,2015-06-24T19:08:39.230,31445,15696,1
595235,2015-06-24T19:08:39.230,31445,6238,1
595236,2015-06-24T19:08:39.230,31445,5745,1
595570,2015-06-25T21:42:53.247,31534,31514,1
595677,2015-06-26T06:13:48.323,25814,31494,1
595711,2015-06-26T09:13:09.170,31539,29685,1
595712,2015-06-26T09:13:09.170,31539,28988,1
595713,2015-06-26T09:13:09.170,31539,21773,1
595714,2015-06-26T09:13:09.170,31539,21300,1
595923,2015-06-26T22:27:39.273,31557,31494,1
595924,2015-06-26T22:27:39.273,31557,28705,1
595939,2015-06-26T22:38:39.573,31552,18951,1
595959,2015-06-26T23:15:26.370,31552,30583,1
595995,2015-06-27T03:15:23.040,31552,18951,3
596360,2015-06-28T12:48:39.180,31585,31494,1
596374,2015-06-28T13:17:23.417,31585,9033,1
596427,2015-06-28T17:25:56.673,31560,18661,1
597133,2015-07-01T10:18:22.173,31635,18378,1
597492,2015-07-02T16:16:00.750,31667,1257,1
597706,2015-07-03T02:00:36.647,31669,31494,1
597751,2015-07-03T06:42:50.163,31686,5267,1
598202,2015-07-05T11:31:27.063,30804,21237,1
598317,2015-07-06T00:32:01.337,31667,1257,3
598490,2015-07-07T11:32:55.243,31752,21551,1
598606,2015-07-07T15:41:52.933,31684,30450,1
598825,2015-07-09T00:41:08.767,31817,8939,1
598929,2015-07-09T22:36:51.573,31838,31752,1
598968,2015-07-10T10:27:09.423,31844,22970,1
599085,2015-07-11T18:26:55.733,31859,15982,1
599166,2015-07-12T17:52:09.373,31883,31860,1
599177,2015-07-12T19:13:08.897,31876,338,1
599183,2015-07-12T21:51:54.233,31885,12456,1
599195,2015-07-12T22:12:28.080,31883,31044,1
599235,2015-07-13T03:01:08.020,31891,1935,1
599236,2015-07-13T03:05:25.283,31891,1136,1
599272,2015-07-13T15:20:23.323,31888,28807,1
599280,2015-07-13T20:11:16.120,31891,1935,3
599306,2015-07-13T23:12:16.807,31889,6238,1
599352,2015-07-14T03:06:43.560,31919,17273,1
599468,2015-07-15T00:26:49.177,31932,7979,1
599469,2015-07-15T00:26:49.177,31932,1121,1
599470,2015-07-15T00:26:49.177,31932,23282,1
599471,2015-07-15T00:26:49.177,31932,15696,1
599472,2015-07-15T00:26:49.177,31932,6238,1
599473,2015-07-15T00:26:49.177,31932,5745,1
599474,2015-07-15T00:27:31.940,31931,7979,1
599475,2015-07-15T00:27:31.940,31931,1121,1
599476,2015-07-15T00:27:31.940,31931,23282,1
599477,2015-07-15T00:27:31.940,31931,15696,1
599478,2015-07-15T00:27:31.940,31931,6238,1
599479,2015-07-15T00:27:31.940,31931,5745,1
599480,2015-07-15T00:28:20.043,31881,7979,1
599481,2015-07-15T00:28:20.043,31881,1121,1
599482,2015-07-15T00:28:20.043,31881,23282,1
599483,2015-07-15T00:28:20.043,31881,15696,1
599484,2015-07-15T00:28:20.043,31881,6238,1
599485,2015-07-15T00:28:20.043,31881,5745,1
599486,2015-07-15T00:28:50.177,31919,17273,3
599487,2015-07-15T00:29:13.363,31800,7979,1
599488,2015-07-15T00:29:13.363,31800,1121,1
599489,2015-07-15T00:29:13.363,31800,23282,1
599490,2015-07-15T00:29:13.363,31800,15696,1
599491,2015-07-15T00:29:13.363,31800,6238,1
599492,2015-07-15T00:29:13.363,31800,5745,1
599510,2015-07-15T02:50:35.987,7979,244,1
599552,2015-07-15T13:00:46.927,31944,3666,1
599553,2015-07-15T13:01:59.110,31944,3486,1
599708,2015-07-16T14:31:18.167,31975,9122,1
599847,2015-07-17T20:08:52.703,32003,1452,1
600004,2015-07-18T22:34:15.523,32030,1120,1
600005,2015-07-18T23:02:49.883,31672,9938,1
600089,2015-07-20T12:48:46.480,31889,6238,3
600090,2015-07-20T12:49:54.790,32030,1120,3
600257,2015-07-21T22:29:08.907,32106,937,1
600258,2015-07-21T22:29:51.263,32106,12428,1
600269,2015-07-21T22:30:32.763,32106,19048,1
600293,2015-07-22T09:15:35.530,32120,31494,1
600349,2015-07-22T17:35:24.087,32140,12518,1
600350,2015-07-22T17:35:24.087,32140,891,1
600399,2015-07-22T20:43:33.677,32149,15653,1
600423,2015-07-22T21:31:40.487,32131,15594,1
600424,2015-07-22T21:42:51.110,32151,22905,1
600446,2015-07-22T22:01:38.763,32153,20378,1
600467,2015-07-22T22:22:41.347,32153,18521,1
600486,2015-07-23T05:32:25.053,32131,1678,1
600515,2015-07-23T13:23:40.417,32170,990,1
600516,2015-07-23T13:44:09.293,32140,2381,1
600524,2015-07-23T18:58:33.930,32151,22905,3
600525,2015-07-23T19:04:01.477,32165,858,1
600931,2015-07-27T00:20:54.463,32263,7722,1
600932,2015-07-27T00:25:17.393,32267,30752,1
601028,2015-07-28T00:06:41.337,32279,30392,1
601137,2015-07-28T13:40:49.823,32288,51,1
601154,2015-07-28T15:41:10.690,32288,15927,1
601190,2015-07-28T22:10:49.177,32309,23577,1
601194,2015-07-28T23:17:31.023,32305,244,1
601205,2015-07-29T00:15:11.267,32320,7472,1
601380,2015-07-30T03:13:06.193,32364,11160,1
601486,2015-07-30T23:30:33.823,32279,30392,3
601487,2015-07-30T23:35:36.703,32320,7472,3
601745,2015-08-02T17:55:06.050,32435,32441,1
601835,2015-08-04T10:48:48.477,32468,9085,1
601881,2015-08-05T01:38:48.413,32442,17170,1
601882,2015-08-05T01:38:48.413,32442,16678,1
602032,2015-08-05T23:41:57.693,32508,9498,1
602037,2015-08-06T03:34:55.447,32496,5417,1
602129,2015-08-07T00:12:36.230,32533,990,1
602140,2015-08-07T03:06:29.950,32536,31494,1
602206,2015-08-07T19:50:21.510,32533,990,3
602233,2015-08-08T04:47:00.740,31494,31585,1
605153,2015-08-08T22:30:05.037,32572,32474,1
605947,2015-08-09T23:45:51.440,32595,18808,1
606414,2015-08-10T23:22:19.553,32627,20893,1
606493,2015-08-11T04:29:27.403,32620,20629,1
606494,2015-08-11T04:29:27.403,32620,10733,1
606495,2015-08-11T04:29:27.403,32620,31361,1
606621,2015-08-11T11:52:51.433,31430,32614,1
607823,2015-08-14T05:15:28.100,32695,2781,1
608231,2015-08-15T05:09:17.810,32468,9085,3
608307,2015-08-15T12:24:47.827,32710,7199,1
608536,2015-08-15T21:10:10.083,32693,29552,1
609661,2015-08-18T14:54:50.147,25282,27234,1
610590,2015-08-20T18:32:21.237,32823,5302,1
610788,2015-08-21T04:15:28.140,9092,6024,1
610789,2015-08-21T04:15:28.140,9092,28836,1
610790,2015-08-21T04:15:28.140,9092,14334,1
610791,2015-08-21T04:15:28.140,9092,31880,1
610792,2015-08-21T04:16:29.570,31880,6024,1
610793,2015-08-21T04:16:29.570,31880,28836,1
610794,2015-08-21T04:16:29.570,31880,14334,1
610795,2015-08-21T04:16:29.570,31880,9092,1
610796,2015-08-21T04:16:36.413,6024,28836,1
610797,2015-08-21T04:16:36.413,6024,14334,1
610798,2015-08-21T04:16:36.413,6024,9092,1
610799,2015-08-21T04:16:36.413,6024,31880,1
610800,2015-08-21T04:16:42.220,28836,6024,1
610801,2015-08-21T04:16:42.220,28836,14334,1
610802,2015-08-21T04:16:42.220,28836,9092,1
610803,2015-08-21T04:16:42.220,28836,31880,1
610804,2015-08-21T04:17:02.140,14334,6024,1
610805,2015-08-21T04:17:02.140,14334,28836,1
610806,2015-08-21T04:17:02.140,14334,9092,1
610807,2015-08-21T04:17:02.140,14334,31880,1
610847,2015-08-21T05:22:33.963,32843,32593,1
611278,2015-08-22T00:22:13.053,32860,564,1
611676,2015-08-22T22:48:04.427,32878,10181,1
611689,2015-08-22T23:55:57.653,32825,24142,1
611690,2015-08-22T23:57:13.663,32816,24142,1
611707,2015-08-23T00:50:55.137,32888,29537,1
611757,2015-08-23T05:14:50.127,32878,10181,3
611990,2015-08-23T19:43:55.133,1055,32830,1
612472,2015-08-24T18:53:26.647,32923,7979,1
612473,2015-08-24T18:53:26.647,32923,1121,1
612474,2015-08-24T18:53:26.647,32923,23282,1
612475,2015-08-24T18:53:26.647,32923,15696,1
612476,2015-08-24T18:53:26.647,32923,6238,1
612477,2015-08-24T18:53:26.647,32923,5745,1
612478,2015-08-24T18:53:53.490,32923,743,3
612694,2015-08-25T06:43:18.777,32922,244,1
612788,2015-08-25T15:09:46.317,32909,30656,1
613052,2015-08-26T00:11:51.123,29800,31434,1
613066,2015-08-26T01:32:23.920,32952,30413,1
613380,2015-08-26T17:20:25.673,32971,32970,1
613386,2015-08-26T17:39:57.597,32970,32971,1
613502,2015-08-26T21:43:28.010,32976,244,1
613613,2015-08-27T04:25:26.983,32981,20659,1
613895,2015-08-27T17:38:06.397,33001,7979,1
613896,2015-08-27T17:38:06.397,33001,1121,1
613897,2015-08-27T17:38:06.397,33001,23282,1
613898,2015-08-27T17:38:06.397,33001,15696,1
613899,2015-08-27T17:38:06.397,33001,6238,1
613900,2015-08-27T17:38:06.397,33001,5745,1
614322,2015-08-28T17:03:19.510,33018,7979,1
614323,2015-08-28T17:03:19.510,33018,1121,1
614324,2015-08-28T17:03:19.510,33018,23282,1
614325,2015-08-28T17:03:19.510,33018,15696,1
614326,2015-08-28T17:03:19.510,33018,6238,1
614327,2015-08-28T17:03:19.510,33018,5745,1
615017,2015-08-30T07:12:27.283,33024,33039,1
615386,2015-08-30T22:17:31.850,33058,4602,1
615410,2015-08-30T23:50:07.210,33073,2583,1
615651,2015-08-31T11:31:28.280,33095,25289,1
615693,2015-08-31T14:07:06.440,33081,7979,1
615694,2015-08-31T14:07:06.440,33081,1121,1
615695,2015-08-31T14:07:06.440,33081,23282,1
615696,2015-08-31T14:07:06.440,33081,15696,1
615697,2015-08-31T14:07:06.440,33081,6238,1
615698,2015-08-31T14:07:06.440,33081,5745,1
615699,2015-08-31T14:07:51.187,33080,7979,1
615700,2015-08-31T14:07:51.187,33080,1121,1
615701,2015-08-31T14:07:51.187,33080,23282,1
615702,2015-08-31T14:07:51.187,33080,15696,1
615703,2015-08-31T14:07:51.187,33080,6238,1
615704,2015-08-31T14:07:51.187,33080,5745,1
615705,2015-08-31T14:09:40.380,33051,7979,1
615706,2015-08-31T14:09:40.380,33051,1121,1
615707,2015-08-31T14:09:40.380,33051,23282,1
615708,2015-08-31T14:09:40.380,33051,15696,1
615709,2015-08-31T14:09:40.380,33051,6238,1
615710,2015-08-31T14:09:40.380,33051,5745,1
616534,2015-09-02T13:14:53.857,23405,9021,1
616540,2015-09-02T13:45:07.583,33128,9938,1
616817,2015-09-03T20:48:32.363,33163,15927,3
617876,2015-09-04T12:28:07.113,34177,14730,1
617942,2015-09-04T20:23:06.247,34177,14730,3
618172,2015-09-06T05:55:25.270,34214,1575,1
618173,2015-09-06T05:55:25.270,34214,394,1
618295,2015-09-07T04:38:40.237,34230,2446,1
618300,2015-09-07T05:12:49.433,34230,820,1
618356,2015-09-07T22:53:30.153,33156,4204,1
618358,2015-09-08T00:23:24.937,4204,33156,1
618383,2015-09-08T07:34:03.373,33156,4204,3
618395,2015-09-08T12:57:51.077,34214,1575,3
618493,2015-09-08T23:06:55.920,34264,3981,1
618496,2015-09-09T00:44:15.290,34264,3981,3
618966,2015-09-13T01:27:11.800,34368,32256,1
618977,2015-09-13T01:37:53.643,34362,20871,1
618992,2015-09-13T08:35:21.043,34362,10262,1
619008,2015-09-13T11:21:39.447,34380,31876,1
619009,2015-09-13T11:21:39.447,34380,30787,1
619010,2015-09-13T11:21:39.447,34380,30543,1
619077,2015-09-13T17:09:34.450,34385,28827,1
619089,2015-09-13T18:18:45.250,34382,7979,1
619090,2015-09-13T18:18:45.250,34382,1121,1
619091,2015-09-13T18:18:45.250,34382,23282,1
619092,2015-09-13T18:18:45.250,34382,15696,1
619093,2015-09-13T18:18:45.250,34382,6238,1
619094,2015-09-13T18:18:45.250,34382,5745,1
619139,2015-09-13T23:27:41.640,34386,23853,1
619142,2015-09-14T00:01:25.427,34385,2591,1
619314,2015-09-15T01:01:49.567,34385,2591,3
619381,2015-09-15T12:28:04.287,32589,244,1
619424,2015-09-15T17:32:58.587,34461,210,3
619435,2015-09-15T18:29:05.033,34463,5274,1
619497,2015-09-16T02:16:38.257,34475,244,1
619502,2015-09-16T02:51:16.453,34463,5274,3
619605,2015-09-17T07:18:16.433,25203,27,1
619614,2015-09-17T12:40:34.397,34502,1916,1
619695,2015-09-17T21:15:41.813,34508,34509,1
619748,2015-09-18T12:40:40.553,34521,8664,1
619749,2015-09-18T14:00:43.887,34521,8664,3
620017,2015-09-21T05:49:57.903,34581,18172,1
620139,2015-09-22T14:21:16.430,34605,244,1
620140,2015-09-22T14:30:20.907,34605,244,3
620232,2015-09-23T15:24:32.620,34615,23835,1
620341,2015-09-24T09:24:31.997,34630,20629,1
620367,2015-09-24T12:00:02.057,34633,5173,1
620440,2015-09-24T20:13:56.027,34644,31305,1
620526,2015-09-25T11:54:49.140,34653,3957,1
620718,2015-09-27T04:21:33.563,34643,244,1
620752,2015-09-27T14:01:28.357,34699,9815,1
620771,2015-09-27T16:55:36.857,34699,32313,1
620821,2015-09-28T03:04:46.130,30106,16584,1
620911,2015-09-29T00:20:35.133,34734,30872,1
620954,2015-09-29T10:00:00.240,29933,17301,1
620970,2015-09-29T12:37:53.923,31436,30654,1
621215,2015-10-01T06:20:47.700,34802,21068,1
621216,2015-10-01T06:23:23.527,34802,2170,1
621265,2015-10-01T14:11:30.190,34805,34751,1
621492,2015-10-04T08:41:12.487,244,30709,1
621661,2015-10-06T12:02:53.043,34900,925,1
621811,2015-10-07T19:00:47.477,34933,14625,1
621814,2015-10-07T20:50:04.603,34933,5297,1
625223,2015-10-08T12:43:25.840,34943,124,1
625391,2015-10-08T20:47:56.553,34943,33,1
625592,2015-10-09T11:14:01.053,34954,1549,1
625593,2015-10-09T11:14:01.053,34954,3374,1
625594,2015-10-09T11:14:01.053,34954,9226,1
625595,2015-10-09T11:14:01.053,34954,28522,1
625596,2015-10-09T11:14:01.053,34954,30543,1
625597,2015-10-09T11:14:01.053,34954,30787,1
625598,2015-10-09T11:14:01.053,34954,32620,1
625599,2015-10-09T11:14:01.053,34954,3516,1
626039,2015-10-10T08:53:37.783,34963,10177,1
626040,2015-10-10T08:54:18.640,34963,34612,1
626328,2015-10-10T22:22:08.990,34963,10177,3
627092,2015-10-12T17:57:17.720,35030,9043,1
627141,2015-10-12T20:22:22.700,35032,1429,1
628042,2015-10-15T03:45:58.693,35080,2615,1
628510,2015-10-16T07:40:29.480,35100,34459,1
629452,2015-10-18T18:53:15.760,35136,35099,1
629921,2015-10-19T19:19:17.117,35100,34459,3
629932,2015-10-19T20:52:08.107,35155,35024,1
630105,2015-10-20T08:42:14.233,35124,296,1
630275,2015-10-20T16:08:11.067,35159,35155,1
630453,2015-10-20T22:27:14.557,35170,244,1
630482,2015-10-21T00:31:46.797,35166,244,1
630483,2015-10-21T00:33:12.943,35166,31977,1
630860,2015-10-21T23:47:22.523,35183,15305,1
631174,2015-10-22T19:10:08.310,367,18688,1
631175,2015-10-22T19:10:15.827,35203,170,1
631271,2015-10-22T23:14:05.007,35194,6727,1
631299,2015-10-23T00:21:31.007,35203,170,3
631300,2015-10-23T00:23:29.523,35194,6727,3
631618,2015-10-23T21:51:27.560,35199,12707,1
631619,2015-10-23T21:51:49.983,35199,34372,1
631620,2015-10-23T21:53:42.610,35199,3874,1
631645,2015-10-23T22:32:14.030,35215,1136,3
631769,2015-10-24T04:45:55.380,35220,31770,1
631782,2015-10-24T05:28:14.057,35223,35102,1
631942,2015-10-24T16:19:39.817,30735,8151,1
631943,2015-10-24T16:19:39.817,30735,865,1
632046,2015-10-24T19:07:48.633,35136,35099,3
632593,2015-10-25T20:51:25.150,35246,20829,1
632672,2015-10-26T00:36:39.567,35220,31770,3
632726,2015-10-26T03:25:27.400,35256,52,1
632729,2015-10-26T03:27:34.310,35256,8073,1
632730,2015-10-26T03:27:34.310,35256,34833,1
632737,2015-10-26T04:22:50.497,35239,7494,1
632781,2015-10-26T07:45:14.443,35256,34211,1
632981,2015-10-26T17:29:49.203,15325,1551,1
633011,2015-10-26T19:11:04.553,35271,10244,1
633371,2015-10-27T14:25:29.993,35256,52,3
635404,2015-11-01T16:43:55.667,15325,1551,3
635578,2015-11-02T19:41:06.863,14892,10489,1
635648,2015-11-03T06:49:36.360,35354,5662,1
635938,2015-11-04T19:59:54.673,35387,17224,1
636023,2015-11-05T13:41:28.810,35406,15204,1
636160,2015-11-06T23:32:43.187,35438,6419,1
636222,2015-11-08T00:56:08.110,35451,280,1
636368,2015-11-10T02:36:05.640,35483,35482,1
636385,2015-11-10T02:48:31.617,35482,28692,1
636386,2015-11-10T02:50:13.657,35482,21803,1
636460,2015-11-10T14:34:38.537,35490,35494,1
636480,2015-11-11T00:53:20.220,35494,17411,1
636488,2015-11-11T03:32:43.640,34933,5297,3
636510,2015-11-11T08:29:16.317,35508,27411,1
636550,2015-11-11T21:10:52.483,35514,21237,1
636565,2015-11-11T22:17:56.757,35522,21237,1
636696,2015-11-13T05:45:45.480,35544,1429,1
636697,2015-11-13T05:46:35.090,35544,6181,1
636787,2015-11-14T15:29:08.010,35555,16361,1
636803,2015-11-14T17:52:57.157,35544,1429,3
636804,2015-11-14T17:52:57.157,35544,6181,3
637084,2015-11-17T21:09:14.833,35607,28773,1
637085,2015-11-17T21:09:14.833,35607,15055,1
637261,2015-11-19T20:02:40.467,35636,24251,1
637320,2015-11-20T15:23:21.070,7119,35645,1
637325,2015-11-20T19:23:58.053,35647,30690,1
637338,2015-11-20T23:35:07.017,35655,6693,1
637349,2015-11-20T23:58:54.013,35655,6693,3
637370,2015-11-21T00:27:29.273,35658,7828,1
637443,2015-11-21T20:38:55.533,30303,19165,1
637454,2015-11-21T21:08:01.220,18925,14109,1
637562,2015-11-22T14:05:28.470,4214,11282,1
637566,2015-11-22T14:41:14.583,35687,3890,1
637592,2015-11-22T22:16:32.243,35687,3890,3
637630,2015-11-23T11:12:17.137,35695,14275,1
637654,2015-11-23T19:29:48.267,35698,34820,1
637827,2015-11-25T23:46:44.603,35720,2744,1
637906,2015-11-26T18:05:20.863,35735,30595,1
